UPC,LONG PRODUCT DESCRIPTION,BC CATEGORY,BC SUB CATEGORY,BC SEGMENT,RANDOM WEIGHT,BRAND OWNER HIGH,BASE SIZE,HW ORGANIC,PACK SIZE
001284271000,NEW STR GRN ONN ORGN CRTF ORGN BY QLTY ASRN INTR WHL BAG 5.5 OZ,ONIONS,GREEN,WHOLE,NO,NEW STAR FRESH FOODS LLC,5.5 OUNCE,ORGANIC,NOT APPLICABLE
088264500000,EAST FRM YLW ONN WHL BAG 800 OZ,ONIONS,YELLOW,WHOLE,NO,EASTERDAY FARMS PRODUCE CO,800 OUNCE,NOT APPLICABLE,NOT APPLICABLE
066478150721,VDL ONN ORGN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,32 OUNCE,ORGANIC,NOT APPLICABLE
200768384000,CTL BR WHT BLR ONN WHL MLDD TRY 7 OZ,ONIONS,WHITE,WHOLE,NO,PRIVATE LABEL,7 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007895100186,SWT ONN WHL PLD SNGL VGTB 1 CT,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
003918660002,ALSM YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,ALSUM PRODUCE INC,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
064355000062,GLS ONN YLW DCD BAG 8 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,GILLS ONIONS,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
202146770946,CTL BR YLW ONN WHL BAG 32 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360052,BSN GLD WHT ONN WHL BAG 48 OZ,ONIONS,WHITE,WHOLE,NO,BASIN GOLD CO-OP,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004525511574,MLSS RED BLR ONN WHL BAG 8 OZ,ONIONS,RED,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088567770010,PR & SNS FRM YLW ONN ORGN ORGN GRWN CRTF ORGN BY ORGN CRTF WHL MDM 32 OZ,ONIONS,YELLOW,WHOLE,NO,PERI & SONS FARMS INC,32 OUNCE,ORGANIC,NOT APPLICABLE
003338360271,PRDC ELC ID SWT ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
074356860151,RBRS FRM VDL ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,ROBERSON ONION CO,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
317582894665,MLTP VL YLW ONN ORGN SML SNGL VGTB 1 CT,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,ORGANIC,NOT APPLICABLE
081239601725,HL CRS FRM RED ONN WHL BAG 32 OZ,ONIONS,RED,WHOLE,NO,HILL CREST FARMS,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
202054610436,CTL BR YLW ONN CRTF ORGN BY QCS ORGN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,ORGANIC,NOT APPLICABLE
085153300327,US BST WHT ONN WHL BAG 32 OZ,ONIONS,WHITE,WHOLE,NO,DESERT SPRINGS PRODUCE,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
064819677070,FRSH FRM STR RED ONN ORGN CRTF ORGN BY GCCP WHL JMB BAG 1 CT,ONIONS,RED,WHOLE,NO,ADS MANAGEMENT LLC,1 COUNT,ORGANIC,NOT APPLICABLE
200886313472,CTL BR YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
068869200806,GRN ONN WHL BNDD 1 CT,ONIONS,GREEN,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
201556128771,CTL BR RED ONN DCD MLDD TRY 3 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,3 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007457487103,CHRS RNC PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,CHRISTOPHER RANCH,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081565001085,BYB FDS YLW ONN CRTF ORGN ORGN WHL BAG 64 OZ,ONIONS,YELLOW,WHOLE,NO,BYBEE FOODS LLC,64 OUNCE,ORGANIC,NOT APPLICABLE
071731100310,BLND FRM SWT ONN SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,BLAND FARMS LLC,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
085955500148,VDL SWT ONN ORGN CRTF ORGN BY GCCP BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,CURRY & COMPANY INC,32 OUNCE,ORGANIC,NOT APPLICABLE
060580600216,GRN GNT FRS WHT ONN WHL BAG 32 OZ,ONIONS,WHITE,WHOLE,NO,GROWERS EXPRESS LLC,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
001284271001,NEW STR GRN ONN ORGN CRTF ORGN BY QAI WHL BNDD 1 CT,ONIONS,GREEN,WHOLE,NO,NEW STAR FRESH FOODS LLC,1 COUNT,ORGANIC,NOT APPLICABLE
427582867558,ONN DCD SNGL VGTB CUP 1 CT,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
537582893617,SWT ONN SNGL VGTB 48 OZ,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200785214979,CTL BR RED ONN SLCD TUB 10 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582874803,MLTP VL GRN ONN DCD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
071631055194,GRDN SWT YLW ONN ORGN CRTF ORGN BY QLTY ASRN INTR WHL TRY IN WRP 20 OZ,ONIONS,YELLOW,WHOLE,NO,PROCACCI BROTHERS SALES CORP.,20 OUNCE,ORGANIC,NOT APPLICABLE
003307430161,PRGR SWT ONN ORGN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,CHIQUITA BRANDS INTERNATIONAL,16 OUNCE,ORGANIC,NOT APPLICABLE
006055630000,QN VCT GRN ONN STLK BNDD 1 CT,ONIONS,GREEN,PIECE,NO,IPPOLITO INTERNATIONAL LP,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
200547751426,CTL BR SWT ONN WHL 640 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,640 OUNCE,NOT APPLICABLE,NOT APPLICABLE
074069504405,GRN ONN BNCH BNDD 5.5 OZ,ONIONS,GREEN,BUNCH,NO,NO COMPANY LISTED,5.5 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004525511572,MLSS RED BLR ONN WHL BAG 16 OZ,ONIONS,RED,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582870326,MLTP VL ONN CLSL SNGL VGTB 1 CT,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
005026902084,MYN SWT ONN WHL BAG 96 OZ,ONIONS,SWEET,WHOLE,NO,"KEYSTONE FRUIT MARKETING,INC.",96 OUNCE,NOT APPLICABLE,NOT APPLICABLE
527582807053,SHLT CUT ORGN PLD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,16 OUNCE,ORGANIC,NOT APPLICABLE
201199061510,CTL BR YLW ONN WHL 16 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582803331,MLTP VL RED ONN BNCH SNGL VGTB 16 OZ,ONIONS,RED,BUNCH,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
066478150902,LTL BR HNY SWT WHT ONN ORGN CRTF ORGN NEW MXC DPRT AGRC WHL BAG 32 OZ,ONIONS,WHITE,WHOLE,NO,"J & D PRODUCE, INC.",32 OUNCE,ORGANIC,NOT APPLICABLE
007087304010,AURP PRL ONN WHL TRY 10 OZ,ONIONS,PEARL,WHOLE,NO,MAURICE A AUERBACH INC,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088567771100,PR & SNS FRM YLW ONN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,PERI & SONS FARMS INC,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
065951300025,YLW ONN 800 OZ,ONIONS,YELLOW,WHOLE,NO,NO COMPANY LISTED,800 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002873305240,NTRS WAY ORG YLW ONN ORGN CRTF ORGN BY QAI WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,THE SANSON CO.,48 OUNCE,ORGANIC,NOT APPLICABLE
317582804082,MLTP VL RED ONN SNGL VGTB 1 CT,ONIONS,RED,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
084021917083,TGD CTS RED ONN YLW ONN DCD MLDD TRY 9 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,"TGD CUTS, LLC",9 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201350849542,CTL BR SWT ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081565001000,BYB PRD YLW ONN ORGN ORGN CRTF BY WSHN STT DPT AGRC WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,BYBEE FOODS LLC,48 OUNCE,ORGANIC,NOT APPLICABLE
427582863561,MLTP VL SHLT WHL PLD SNGL VGTB 1 CT,ONIONS,VALUE ADD,MEAL PREP,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
003338360252,PRDC ELC ID YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
317582803286,MLTP VL SWT ITLN RED ONN SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
071727700001,PLNT SWT YLW VDL ONN JMB SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,PLANTATION SWEETS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081925502114,MLTP VL RED ONN SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
082652100202,RAY FRM VDL ONN ORGN CRTF ORGN BY GA CRP IMPR ASCT WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,RAY FARMS INC,32 OUNCE,ORGANIC,NOT APPLICABLE
082178304663,MLTP VL WHT ONN SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
517582879955,SPNS ONN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360031,BLND FRM SWT ONN ORGN CRTF ORGN BY NTRC WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,BLAND FARMS LLC,32 OUNCE,ORGANIC,NOT APPLICABLE
427582879933,MLTP VL SPRN ONN SNGL VGTB 16 OZ,ONIONS,GREEN,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582804669,MLTP VL ONN SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582869956,MLTP VL VDL SWT ONN WHL SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
085347600302,SPNS ONN WHL BAG 16 OZ,ONIONS,YELLOW,WHOLE,NO,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582875182,MLTP VL YLW ONN SNGL VGTB BAG 48 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582867239,YLW ONN DCD SNGL VGTB 1 CT,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
004525515103,MLSS HTCH SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
064034403088,EAST CST FRS RED ONN DCD TUB 6 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,EAST COAST FRESH CUTS,6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
064355000065,YLW ONN DCD TUB 8 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,NO COMPANY LISTED,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085817900203,TRGT RED ONN WHL BAG 32 OZ,ONIONS,RED,WHOLE,NO,"TARGET AG PRODUCTION, LLC",32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
066433964874,RBX RED SHLT WHL BAG 16 OZ,ONIONS,SHALLOT,WHOLE,NO,RABBEX LLC,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200271670788,CTL BR WHT ONN WHL BAG 32 OZ,ONIONS,WHITE,WHOLE,NO,PRIVATE LABEL,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085672500142,OSO SWT ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,SAVEN INC,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004525514843,MLSS WHT PRL ONN WHL MLDD TRY 8 OZ,ONIONS,PEARL,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338390001,VV TR YLW ONN ORGN CRTF ORGN BY ORGN TLTH WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,CF FRESH,48 OUNCE,ORGANIC,NOT APPLICABLE
081313302007,DSRT MGC YLW ONN ORGN CRTF ORGN BY WSHN STT DPT AGRC WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,"BROWN BOYS ONION, INC.",48 OUNCE,ORGANIC,NOT APPLICABLE
201690939909,CTL BR VDL ONN WHL 32 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
009605260051,WHT ONN 32 OZ,ONIONS,WHITE,WHOLE,NO,NO COMPANY LISTED,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200477854725,CTL BR GRN ONN WHL BAG 5.5 OZ,ONIONS,GREEN,WHOLE,NO,PRIVATE LABEL,5.5 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007357460115,FXY GRN ONN WHL BAG 5.5 OZ,ONIONS,GREEN,WHOLE,NO,TAYLOR FRESH FOODS INC,5.5 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085335700223,SNST RED ONN WHL BAG 48 OZ,ONIONS,RED,WHOLE,NO,SUNSET PRODUCE LLC,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004525513641,MLSS BLR ONN WHL BAG 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
089781000211,MLTP VL YLW ONN ORGN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
081522201002,MLTP VL RED ONN SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088705100007,MNLT FRM WHT ONN WHL BAG 48 OZ,ONIONS,WHITE,WHOLE,NO,CRESCENT FRUIT & VEGETABLE,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582863559,MLTP VL RED ONN WHL PLD SNGL VGTB 1 CT,ONIONS,VALUE ADD,MEAL PREP,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
082178304082,DEL MNT RED ONN SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,FRESH DEL MONTE PRODUCE INC,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007464107105,CNTR FRS CRT YLW ONN DCD MLDD TRY 6 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,COUNTRY FRESH INC,6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
507582813095,WHT ONN LRG SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
071731100245,BLND FRM VDL ONN WHL BAG IN SLV 96 OZ,ONIONS,SWEET,WHOLE,NO,BLAND FARMS LLC,96 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582804659,MLTP VL ONN BLB SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,REMAINING FORM,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002630370152,G & R FRM SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,G & R FARMS,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582893999,MLTP VL KNB ONN WHL SNGL VGTB 1 CT,ONIONS,GREEN,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
064034401332,EAST CST FRS CTS RED ONN DCD TUB 10 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,EAST COAST FRESH CUTS,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201180512260,CTL BR YLW ONN DCD MLDD TRY 5 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,5 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338600024,TLSS YLW ONN ORGN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,TELESIS ONION CO INC,48 OUNCE,ORGANIC,NOT APPLICABLE
088567700293,PR & SNS FRM RED ONN ORGN SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,PERI & SONS FARMS INC,16 OUNCE,ORGANIC,NOT APPLICABLE
003338360290,PRDC ELC ID SWT ONN WHL BAG 16 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582894161,MLTP VL SWT ONN ORGN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
081385402549,SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088120004093,YLW ONN WHL JMB BAG 1 CT,ONIONS,YELLOW,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
088567700135,PR & SNS FRM SWT ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,PERI & SONS FARMS INC,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088567771615,PR & SNS FRM YLW ONN WHL CLSL BAG 1 CT,ONIONS,YELLOW,WHOLE,NO,PERI & SONS FARMS INC,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
007878300034,CAL ORG FRM GRN ONN ORGN CRTF ORGN BY CLFR CRTD ORGN FRMR WHL BAG 5.5 OZ,ONIONS,GREEN,WHOLE,NO,GRIMMWAY FARMS,5.5 OUNCE,ORGANIC,NOT APPLICABLE
201060457987,CTL BR YLW ONN WHL BAG IN SLV 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
317582804663,MLTP VL WHT ONN SNGL VGTB 1 CT,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
007457410948,CHRS RNC CPLN ONN WHL BAG 6 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,CHRISTOPHER RANCH,6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088194580094,HVNL SWT BTS RED ONN SLB TUB 8 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,FRESH CUT PRODUCE LLC,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
084788600732,MLTP VL WL WL ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
008878600110,AAA PCK YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,AAA PACKAGING INC,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582894660,MLTP VL PRL ONN ORGN SNGL VGTB 16 OZ,ONIONS,PEARL,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
066478150903,LTL BR HNY SWT WHT ONN ORGN CRTF ORGN TX DPRT AGRC WHL BAG 48 OZ,ONIONS,WHITE,WHOLE,NO,"J & D PRODUCE, INC.",48 OUNCE,ORGANIC,NOT APPLICABLE
085092400204,SWT ONN WHL 1 CT,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
085955500163,YLW ONN WHL BAG 1 CT,ONIONS,YELLOW,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
007451506204,YOU YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,"MIEDEMA PRODUCE, INC",48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085955500179,RL SWT VDL ONN WHL BAG 96 OZ,ONIONS,SWEET,WHOLE,NO,SHUMAN PRODUCE INC,96 OUNCE,NOT APPLICABLE,NOT APPLICABLE
071731100271,BLND FRM SWT ONN SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,BLAND FARMS LLC,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
200581281284,CTL BR RED ONN DCD TUB 6 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
065938900012,HRND CNT FRM VDL ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,L.G. HERNDON JR. FARMS INC,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007143090060,DL GRN ONN ORGN CRTF ORGN BY CF WHL BNDD 1 CT,ONIONS,GREEN,WHOLE,NO,"DOLE FOOD COMPANY, INC",1 COUNT,ORGANIC,NOT APPLICABLE
003338306291,BSN GLD SWT ONN WHL BAG 64 OZ,ONIONS,SWEET,WHOLE,NO,BASIN GOLD CO-OP,64 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085735900217,MLTP VL SWT ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582875240,MLTP VL ONN SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007087302001,AURP SHLT WHL BOX IN WRP 1 OZ,ONIONS,SHALLOT,WHOLE,NO,MAURICE A AUERBACH INC,1 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582830291,MLTP VL WHT SPRN ONN ORGN SNGL VGTB 1 CT,ONIONS,GREEN,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,ORGANIC,NOT APPLICABLE
081100902191,CLMB BSN ONN SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,YES,COLUMBIA BASIN ONION,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081239601005,MCHL CTL SWT ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MICHAEL CUTLER COMPANY,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085955500122,RL SWT ONN SNGL VGTB BAG 16 OZ,ONIONS,SWEET,WHOLE,YES,SHUMAN PRODUCE INC,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200401690115,CTL BR RED ONN WHL BAG IN SLV 48 OZ,ONIONS,RED,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085133900221,SWT D ONN WHL BAG 1 CT,ONIONS,SWEET,WHOLE,NO,DALENA FARMS INC,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
076245326002,VEG LND YLW ONN CRTF ORGN ORGN GRWN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,VEG-LAND INC,48 OUNCE,ORGANIC,NOT APPLICABLE
099999572385,VDL ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360010,DEL MNT YLW ONN WHL BAG 160 OZ,ONIONS,YELLOW,WHOLE,NO,FRESH DEL MONTE PRODUCE INC,160 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088705100015,WHT ONN LRG SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
076245303181,RED ONN ORGN WHL SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,ORGANIC,NOT APPLICABLE
003338302820,PRDC ELC ID SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582830069,MLTP VL WHT BLR ONN SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201850604036,CTL BR ONN DCD TUB 8 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002630371004,SWT ONN WHL JMB SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
088567771010,PR & SNS FRM YLW ONN WHL 12 OZ,ONIONS,YELLOW,WHOLE,NO,PERI & SONS FARMS INC,12 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582863537,MLTP VL VDL ONN WHL SML SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081239601711,MLTP VL WHT ONN SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
